ude_nr,problem_name,noise_level,sparsity,hidden_layers,hidden_neurons,act_fct,nn_input_normalization,startpoint_method,startpoint_id,reg,λ_reg,lr_adam,max_epochs_adam,max_epochs_bfgs,epoch_optimum,epochs_ADAM,epochs_BFGS,runtime_ADAM_in_min,runtime_BFGS_in_min,mse_obs_train,mse_obs_val,mse_obs_test,mse_hidden_test,nmse_obs_train,nmse_obs_val,nmse_obs_trainval,nmse_obs_test,nmse_hidden_test,negLL_obs_train,mae_obs_train,nmae_obs_train,negLL_obs_val,negLL_obs_trainval,mae_obs_val,mae_obs_trainval,nmae_obs_val,nmae_obs_trainval,negLL_obs_test,mae_obs_test,nmae_obs_test,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel
354,boehm_export_augmented,-,16,3,5,tanh,0,lhs,354,l2,0.20310588477325534,0.0002701421610803087,500,3000,504,500,47,1.6706178863843282,0.19340731700261435,1487.3070891730601,741.5099479210598,NaN,NaN,2.3037768428225145,1.855945867305062,2.2134396037580673,NaN,NaN,304.1819262733016,30.82326264155139,1.0528170470379703,69.9350733247523,374.11699959805395,24.506210587054184,29.638815381333163,0.9170018741204726,1.026580249223285,NaN,NaN,NaN,1556.8398979243818,77.69987534889513,100000.09999999999
355,boehm_export_augmented,-,16,3,5,tanh,0,lhs,355,l2,0.5521310892903472,0.007138218181408173,500,3000,524,500,24,3.017864433924357,7.258755668004354,2963.331896630755,3171.058082913351,NaN,NaN,1.957409863085704e13,2.206434466316837e13,2.0002644737491375e13,NaN,NaN,168.89993106937186,42.64252458399941,3.112919702193242e6,38.9572670666425,207.85719813601435,47.27481614029362,43.51107925080458,3.5927095206167246e6,3.198179057709728e6,NaN,NaN,NaN,74.48506986531736,165.250614366429,12.259233308710927
356,boehm_export_augmented,-,16,3,5,tanh,1,lhs,356,l2,0.6226768403926848,0.009777582768950759,500,3000,53,500,1,37.81120561758677,3.279419497648875,4168.534749392297,8662.13796226334,NaN,NaN,1.7756273697809326e6,8.649622521801634e6,2.2098191648631142e6,NaN,NaN,1846.0319749982325,55.95515039118203,968.4555994439035,454.958679499588,2300.9906544978203,75.90414964580603,59.69558775142401,2281.01025244215,1096.2563404859027,NaN,NaN,NaN,25.467988554754967,3.6217890501170316,22.01650252713445
357,boehm_export_augmented,-,16,3,5,tanh,0,lhs,357,l2,0.005178536689150956,0.0007290672077131185,500,3000,509,500,10,0.4011380155881246,0.016897300879160564,3485.4469912637837,3596.0010893944323,NaN,NaN,4.833664554926816e14,1.1051071539578358e16,6.483541853253676e14,NaN,NaN,187.0940582523348,51.784281872788895,1.2622788024498401e7,42.723924374376324,229.8179826267111,55.051919774309326,52.39696397932398,8.27591741442123e7,1.4939980011049965e7,NaN,NaN,NaN,80.70784435260947,159.03851753817895,27.557305692320192
358,boehm_export_augmented,-,16,3,5,tanh,0,lhs,358,l2,0.0038422859789812593,0.00014917977312859336,500,3000,542,500,46,2.866702119509379,0.08205140034357707,2995.116092964028,3170.3894845634345,NaN,NaN,6.243048721964544e20,8.84100137519781e15,2.3822476427393408e17,NaN,NaN,257.2674404466299,44.072238521514414,1.8308558940669292e10,59.197819292991966,316.4652597396219,47.05480634312599,44.63146998806659,7.344564868739682e7,3.5816749252340037e8,NaN,NaN,NaN,100000.09999999999,58.78598006252224,37.960146383562304
359,boehm_export_augmented,-,16,3,5,tanh,0,lhs,359,l2,0.0,0.006296288958798272,500,3000,552,500,52,0.5382694999376932,0.1185185194015503,3150.0060328204077,3373.9668961311063,NaN,NaN,5.213111097545377e49,8.471951745472129e46,1.7775551987133735e48,NaN,NaN,261.28528077719693,47.880411669049444,4.393898541336594e24,60.561602311487015,321.8468830886839,52.67626267367192,48.77963373241616,1.9059214376917806e23,8.218505967431068e23,NaN,NaN,NaN,73.49092824668224,100000.09999995894,26.976980180710324
360,boehm_export_augmented,-,16,3,5,tanh,1,lhs,360,l2,0.0,0.0009196799962130596,500,3000,512,500,17,2.6512492815653483,0.0689412514368693,3667.2236749002454,3925.4334354151756,NaN,NaN,1.0533014392631605e28,4.024604920758092e25,7.2603499158379e26,NaN,NaN,271.3007586955877,54.641155342563124,5.741742541149939e13,62.748535464244355,334.0492941598321,59.984271124488764,55.64298955167419,3.807520005919646e12,1.529873244019321e13,NaN,NaN,NaN,77.89770879511954,59.86555325066732,100000.09999999999
361,boehm_export_augmented,-,16,3,5,tanh,1,lhs,361,l2,0.014765627464645761,0.00014078212021400804,500,3000,520,500,22,3.4546813488006594,0.10145123402277628,3834.386898626982,3302.027124008058,NaN,NaN,8.13370694963841e20,2.8537280586389482e17,7.065808721761291e18,NaN,NaN,188.74570763827134,49.620015734221305,1.8282552665011047e10,41.99268952046359,230.73839715873493,50.39633678099969,49.76557593049225,3.5790714262171924e8,1.6777590439125423e9,NaN,NaN,NaN,49.79748275898532,33.28076140538931,42.38464708936248
362,boehm_export_augmented,-,16,3,5,tanh,1,lhs,362,l2,0.0014769457905892478,0.0005353258018835609,500,3000,522,500,23,1.121949017047882,0.1508103648821513,3212.737651393807,20273.11272078955,NaN,NaN,3.51982253447007e9,6.699847850759329e6,5.314395706007474e7,NaN,NaN,270.43692840157587,50.06402563646374,30489.450801280083,62.75193369324812,333.188862094824,96.41739326843155,58.75528206745769,2024.5897298131686,3791.9777405334903,NaN,NaN,NaN,73.96400629484855,57.84780667674827,100000.09999999247
363,boehm_export_augmented,-,16,3,5,tanh,1,lhs,363,l2,0.05340237211781137,0.00010292248918829053,500,3000,524,500,24,1.097171465555827,96.9476199666659,2922.093829092121,3130.7046609227223,NaN,NaN,2.5935247301561418e36,2.5228604705079839e30,7.047970563187807e31,NaN,NaN,337.81525376348384,40.88218068327012,1.1493229105945053e18,77.93061129881933,415.7458650623032,44.638152486885645,41.58642539644803,1.2194700878353905e15,6.044664235787159e15,NaN,NaN,NaN,100000.09999999999,58016.03912439184,32.76613061334549
364,boehm_export_augmented,-,16,3,5,tanh,0,lhs,364,l2,0.08500845472195946,0.005922158428035237,500,3000,517,500,19,3.2613803863525392,0.06301290194193522,3616.534829602137,5582.190512100316,NaN,NaN,5.713768968413781e21,3.996175935417034e17,9.620429736904473e18,NaN,NaN,251.16106348017547,54.11160573409643,5.542021923524426e10,58.110397642345916,309.2714611225214,69.3523732969049,56.96924965212303,4.6226309946424687e8,2.153238938191572e9,NaN,NaN,NaN,73.508215572014,52.629507701373484,21158.20501988081
365,boehm_export_augmented,-,16,3,5,tanh,0,lhs,365,l2,0.0011654424214908327,0.00020115407930782855,500,3000,503,500,2,1.0567616979281107,0.010335548718770345,1191.861769469689,505.1583228687909,NaN,NaN,0.4173171757432672,0.3002875622404021,0.39471544431355277,NaN,NaN,978.7680549146959,25.237676376254683,0.5120477433120819,228.36007832567896,1207.1281332403748,18.987610727081783,24.065789067034768,0.4192563144353955,0.4942724074699774,NaN,NaN,NaN,81781.53858777342,108.84536975075147,1.7810435937134144
366,boehm_export_augmented,-,16,3,5,tanh,0,lhs,366,l2,0.0,0.006193699247373996,500,3000,538,500,48,0.4369931976000468,0.04172559976577759,15204.87703001874,3257.995886154842,NaN,NaN,4.2386790708453594e30,8.809438126431937e28,8.524024911074257e29,NaN,NaN,271.2414102595675,62.81617677895047,1.5012734551895822e15,62.75331029642386,333.99472055599136,50.23577844431464,60.45735209120625,1.8785932192470238e14,6.129268557102339e14,NaN,NaN,NaN,73.63213626362389,57.552198750779596,100000.09999999999
367,boehm_export_augmented,-,16,3,5,tanh,1,lhs,367,l2,0.8667182241653985,0.009817971751310677,500,3000,518,500,69,3.7518628001213075,0.8542042016983032,2970.540317997728,3169.536038714501,NaN,NaN,3.3140287711984835e15,2.5919195064772173e12,5.904646260973177e13,NaN,NaN,163.81772265670972,43.009340179198674,3.838176979198554e7,37.5437508415755,201.36147349828522,47.3708876006976,43.827130320729715,1.169650850663121e6,5.229573842765548e6,NaN,NaN,NaN,61.18400857715403,42.432080328154505,12.355903431405372
368,boehm_export_augmented,-,16,3,5,tanh,1,lhs,368,l2,0.0,0.00048376091543147825,500,3000,511,500,11,18.326645465691886,2.7148184816042584,3075.945189029852,3288.4708622595876,NaN,NaN,8.186334658723873e24,1.2909446267413564e22,2.6588492345802708e23,NaN,NaN,282.87693308554356,46.473252596966276,2.0208694547336206e12,64.89797652305805,347.77490960860166,50.81417061421118,47.287174725199684,8.663291995540448e10,3.68798157811212e11,NaN,NaN,NaN,100000.09999999999,21.561189582472817,19.963651495662244
369,boehm_export_augmented,-,16,3,5,tanh,0,lhs,369,l2,0.004039962634681689,0.0001843664080169478,500,3000,507,500,8,1.66031094789505,0.04783503214518229,3093.551965206757,3312.01239889497,NaN,NaN,1.6920555802629892e16,1.7911277527890154e17,2.241463250453442e16,NaN,NaN,271.52085785623854,46.77344188508157,9.38690252345411e7,62.79517148405182,334.31602934029036,51.40704201058456,47.64224190861338,3.303010042657985e8,1.097058156934108e8,NaN,NaN,NaN,80.37459693750506,65.1723238665281,100000.09999999999
370,boehm_export_augmented,-,16,3,5,tanh,0,lhs,370,l2,0.41854652797502334,0.003663424362546312,500,3000,510,500,10,2.8970181663831074,0.05952891906102498,3036.067729037094,3252.8648682949743,NaN,NaN,2.448490499265991e16,2.293891146610564e16,6.359802561695494e16,NaN,NaN,257.92299324890746,45.45597971336006,1.0439898676073176e8,59.744754891694015,317.66774814060153,50.031635466854055,46.31391516714017,1.0949443940612356e8,1.7086183666502813e8,NaN,NaN,NaN,78.5889987472076,93901.57462032507,14.09955453217457
371,boehm_export_augmented,-,16,3,5,tanh,0,lhs,371,l2,0.0041797587433613816,0.00012840041333255777,500,3000,529,500,29,0.35476431449254353,0.03751269976298014,3388.252529458067,3596.279716790896,NaN,NaN,3.981911835936841e15,2.1621734245814414e13,1.4621773356493668e15,NaN,NaN,271.2413956968665,51.47686526579606,3.744032107305805e7,62.75356551198262,333.9949612088492,56.040958870879635,52.332632816749225,3.215281302942453e6,2.641760448649511e7,NaN,NaN,NaN,73.58171758384435,57.533951614462225,100000.09999999999
372,boehm_export_augmented,-,16,3,5,tanh,1,lhs,372,l2,0.04274079340536619,0.0021867792130742408,500,3000,546,500,46,3.7445261677106223,0.1521481156349182,3144.1753213999973,3358.3948850936245,NaN,NaN,1.2603769073054603e43,1.7468092985007929e40,3.739597656226474e41,NaN,NaN,170.64126010137318,47.773022079647575,2.1878006090197998e21,39.53294247954418,210.17420258091732,52.29041929359859,48.62003405726339,8.959794315145706e19,3.883904658985584e20,NaN,NaN,NaN,73.69461462360377,57.80273052994213,26.325293596666075
373,boehm_export_augmented,-,16,3,5,tanh,0,lhs,373,l2,0.7761944474995941,0.0001692207421271621,500,3000,517,500,20,4.335473247369131,0.10748806397120157,3084.1630955881637,3214.7416865408413,NaN,NaN,1.984109871239698e22,1.0649663073609458e19,2.5250615028289415e20,NaN,NaN,277.10584040262177,45.19177682384803,8.543482141641591e10,60.18996089298821,337.29580129561,49.160771542106986,45.935963333521585,2.282228334469522e9,1.034898852333061e10,NaN,NaN,NaN,97.60190819116457,100000.09999999999,9.899333150123248
374,boehm_export_augmented,-,16,3,5,tanh,1,lhs,374,l2,0.004924315002400669,0.00019360927094570242,500,3000,500,500,1,3.4228251655896504,0.05028425057729085,3158.8463314272703,3371.8698275267493,NaN,NaN,988941.161783026,6.420528645585399e6,1.2600501730827636e6,NaN,NaN,7285.028010359957,48.076874445623694,693.1277384886861,1907.1564566926002,9192.184467052557,52.3078996371423,48.87019166903343,1911.362839449132,794.5729213148526,NaN,NaN,NaN,2.239797758760655,73108.30292241715,6092.619205650498
375,boehm_export_augmented,-,16,3,5,tanh,0,lhs,375,l2,0.022634756991204118,0.009998706826433754,500,3000,610,500,133,0.6737422823905945,0.11864701509475709,2925.506676429542,3157.8840980284053,NaN,NaN,8.480207058267769e27,8.32926959608295e22,2.354321918161438e24,NaN,NaN,152.50468159355114,41.13011526660729,6.104247918958362e13,36.93731648770628,189.4419980812574,46.283451104617626,42.09636573623423,2.278794941666973e11,1.1417507244073584e12,NaN,NaN,NaN,74.17002164178973,57.881274221669045,7.020233232442659
376,boehm_export_augmented,-,16,3,5,tanh,1,lhs,376,l2,0.5284974711745155,0.006551310106514513,500,3000,500,500,3,6.12091281414032,4.326526916027069,138.3163995892236,509.30028848692746,NaN,NaN,0.040406143318123595,0.09790718621514888,0.05569566951074704,NaN,NaN,1928.5284909662137,8.46641740837848,0.1477229194666543,1136.2340181451705,3064.762509111384,15.779508238295193,9.837621938987862,0.22655103972843849,0.16504825760765524,NaN,NaN,NaN,5.8564275182853285,17.216030028578786,0.37193720975732375
377,boehm_export_augmented,-,16,3,5,tanh,0,lhs,377,l2,0.03612989510816561,0.00012641239582352647,500,3000,519,500,19,1.8097885489463805,0.7263182838757832,3217.8407367590185,3451.919697089204,NaN,NaN,4.058744140321271e50,9.788874445629369e50,9.40542886531212e50,NaN,NaN,361.79960014561925,49.02785809396427,1.458225492815398e25,83.67075519265757,445.4703553382768,54.09199074416291,49.97738296587651,2.4172786057565886e25,2.2259885391855165e25,NaN,NaN,NaN,79.61857342066854,100000.09999999999,100000.09999999999
378,boehm_export_augmented,-,16,3,5,tanh,0,lhs,378,l2,0.5759636990412677,0.0019096810904061564,500,3000,503,500,4,0.7411074479420979,0.009808115164438884,3851.6895560733615,3985.917187555048,NaN,NaN,4.959636608739026e26,9.102243270734058e26,6.12894924617328e26,NaN,NaN,491.0559363171308,55.95184481628825,1.6168479680211156e13,108.12429874496573,599.1802350620965,60.658647179891055,56.834370259463775,2.1920898143678652e13,1.83555642839986e13,NaN,NaN,NaN,13196.993673121395,399.16863766344784,8.36406577904963
379,boehm_export_augmented,-,16,3,5,tanh,1,lhs,379,l2,0.9103245273705973,0.005813603054388547,500,3000,514,500,13,14.00605623324712,3.3526594837506614,3000.5596520015924,3203.125897246255,NaN,NaN,7.585788134835557e23,1.765630383459482e26,1.4154088081508913e24,NaN,NaN,178.73175067667648,44.111301376873854,5.957659832577181e11,40.84691045004537,219.57866112672184,48.05586769787322,44.85090756206123,7.389297790158754e12,8.667252454446694e11,NaN,NaN,NaN,153.71302103558796,29.448301999284872,14.74277188010347
380,boehm_export_augmented,-,16,3,5,tanh,0,lhs,380,l2,0.006485792895207249,0.00037059547373847573,500,3000,567,500,113,1.5901985009511312,8.918972249825796,1209.6603381965404,821.0508267960097,NaN,NaN,0.1494195574869643,0.09328468408419922,0.13783020130951992,NaN,NaN,230.09267745943214,23.495676678253105,0.27607293252968373,51.937842554473434,282.0305200139056,22.43356269571764,23.2965303065277,0.2540556696839078,0.2716881891258108,NaN,NaN,NaN,32.329698299081244,100000.09999999999,4.596252109677586
381,boehm_export_augmented,-,16,3,5,tanh,0,lhs,381,l2,0.3158084727981059,0.0007229904869379856,500,3000,692,500,212,0.6851667642593384,2.134004847208659,24.51523269020326,10.837849529289644,NaN,NaN,0.006590119480143266,0.0030459333602292815,0.005776447886732722,NaN,NaN,179.867319384798,3.078970437678959,0.0537358757502075,42.45180846186234,222.3191278466604,2.513098073900727,2.972869369470541,0.04434890166828641,0.05165548132018982,NaN,NaN,NaN,99998.5626307917,1.8264841752499668,2.2624382710597106
382,boehm_export_augmented,-,16,3,5,tanh,0,lhs,382,l2,0.0,0.008399982918523216,500,3000,504,500,4,3.902917265892029,0.055246369043986006,3140.9092650816215,3365.7942107685612,NaN,NaN,820488.7068609825,3.1817884748051867e7,1.151196889543068e6,NaN,NaN,260.43153308408597,47.707395222738946,553.8841722933747,60.11914834190145,320.5506814259875,52.535358167650514,48.61263827490987,3715.8813423837328,665.6013386622121,NaN,NaN,NaN,100000.09999999999,47.1101507389737,18.9064300593062
383,boehm_export_augmented,-,16,3,5,tanh,1,lhs,383,l2,0.013350981250554608,0.00017037511297591474,500,3000,521,500,21,6.44300723473231,0.24358994960784913,10711.073711178638,6184.657347113545,NaN,NaN,1.0162066972727762e18,1.1208484197440616e19,1.381719215715564e18,NaN,NaN,302.21390261095,73.88940117830865,6.504612713290408e8,68.99795867161883,371.21186128256886,63.90566910979318,72.01745141546199,2.330674149430956e9,7.867848590675415e8,NaN,NaN,NaN,100000.09999999995,486.5170593294566,169.45743556698756
384,boehm_export_augmented,-,16,3,5,tanh,0,lhs,384,l2,0.021314795191376648,0.00030475591782642687,500,3000,504,500,5,0.7891063173611959,0.00839388370513916,2960.2241869325653,3163.9668114083784,NaN,NaN,9.634311889399438e10,4.7698307465308365e10,8.25719285093462e10,NaN,NaN,292.06440750866307,42.509114200477974,226926.6118926453,67.09648108212471,359.16088859078775,46.75225458029177,43.304703021693065,171548.39543874003,213008.5849827883,NaN,NaN,NaN,2850.397862888059,100000.09999999999,12.921531442263241
385,boehm_export_augmented,-,16,3,5,tanh,0,lhs,385,l2,0.0047157037119212744,0.0023221272317888973,500,3000,530,500,30,2.917560613155365,27.112980318069457,3159.5045039983397,3327.9068553932348,NaN,NaN,4.701347937986049e12,1.2396875992386194e10,2.4030354872087268e11,NaN,NaN,261.955381734345,48.074895786892604,1.2997153144351544e6,60.27220568527889,322.2275874196239,51.31450412539483,48.68232235036177,68600.19576436395,287112.03946387285,NaN,NaN,NaN,100000.0996692672,44.86428787789138,46.45922332488828
386,boehm_export_augmented,-,16,3,5,tanh,0,lhs,386,l2,0.01823913987275841,0.007754825584097335,500,3000,510,500,11,0.38071898619333905,0.01696576674779256,2914.737464037118,3132.9076501733507,NaN,NaN,1.4246070285056684e18,6.9783447030183715e19,2.0209046943977178e18,NaN,NaN,230.49582565862224,40.2363037354825,8.752783796301906e8,54.81307582689554,285.30890148551777,44.90673266078608,41.112009158976925,6.3103220730244465e9,1.0576120887489334e9,NaN,NaN,NaN,99999.70324363935,57.645880649404425,2.9244276699097145
387,boehm_export_augmented,-,16,3,5,tanh,1,lhs,387,l2,0.0,0.007664337821048209,500,3000,504,500,6,2.5615121682484943,0.06103686491648356,3039.5875942370403,3256.468927953474,NaN,NaN,7.107127310827107e15,6.176583231913894e13,8.86894716590524e14,NaN,NaN,271.24320546948445,45.53269252969551,5.955009781888348e7,62.74883130994903,333.99203677943353,50.10454734945992,46.389915308401335,6.010105349523544e6,2.1357288397649247e7,NaN,NaN,NaN,74.51186068406258,57.553278386402,100000.09999999999
388,boehm_export_augmented,-,16,3,5,tanh,0,lhs,388,l2,0.0,0.00017702916131049446,500,3000,533,500,50,3.204819186528524,0.11339943408966065,3378.2555508346672,3772.619888788331,NaN,NaN,8.939099829476888e13,1.0015282451798357e12,1.2848571523865432e13,NaN,NaN,265.8329638047494,50.98199527084283,4.921329886133771e6,62.11516080562579,327.9481246103752,58.36710683032978,52.36670368824662,686768.2666089776,1.934511118214492e6,NaN,NaN,NaN,66.51003666289337,100000.09999999999,39.65600418126743
389,boehm_export_augmented,-,16,3,5,tanh,0,lhs,389,l2,0.0021505710506992816,0.0010296281621504722,500,3000,515,500,17,0.40902175108591715,0.01942373514175415,2956.7617509086685,3169.92147220121,NaN,NaN,3.1604460149764763e10,1.0577577901598644e10,2.445420036993041e10,NaN,NaN,248.15091973546916,42.507616775256665,122394.30027285441,57.11995704544291,305.2708767809121,47.431396270488285,43.43082543061259,74898.06655438934,108593.19085283077,NaN,NaN,NaN,100000.09999999999,57.55599166518549,9.224416828621642
390,boehm_export_augmented,-,16,3,5,tanh,0,lhs,390,l2,0.2676445630967839,0.008579590987571543,500,3000,579,500,117,0.5944388310114542,0.1447911500930786,2914.6647440500924,3131.659087331429,NaN,NaN,1.6459050091552524e30,2.780215313574887e22,7.234757160905912e23,NaN,NaN,230.2197429986287,40.132170862967556,7.642222450698732e14,53.88132734252537,284.10107034115407,44.69808286345196,40.98827936305839,1.1949698356820454e11,5.764038168769045e11,NaN,NaN,NaN,99335.88675181351,56.59555190233189,3.343888657874252
391,boehm_export_augmented,-,16,3,5,tanh,1,lhs,391,l2,0.0,0.004373076856261743,500,3000,519,500,18,5.445439600944519,209.05120976368588,3030.208494548783,3225.193436361736,NaN,NaN,6.133720224277908e27,2.3072922711840337e27,4.8903993407881997e27,NaN,NaN,260.45332204265617,45.28865331914671,5.6795641527212484e13,60.26400001693398,320.7173220595901,48.84549066434533,45.95556032137145,3.771411482755621e13,5.151920648767778e13,NaN,NaN,NaN,70.31042339282116,100000.09999999999,35.9798303624128
392,boehm_export_augmented,-,16,3,5,tanh,0,lhs,392,l2,0.0,0.000518383681896462,500,3000,525,500,33,1.078065566221873,0.061468982696533205,3072.79197826217,3314.6218058682084,NaN,NaN,4216.046247736627,135327.31004826946,5879.402962080451,NaN,NaN,271.0938360407819,46.2477194164391,40.711273182530874,62.73831990502508,333.832155945807,51.855271846320946,47.29913549704194,246.920855539167,48.79849092389031,NaN,NaN,NaN,72.57723291748512,54.24861711092073,100000.09999999999
393,boehm_export_augmented,-,16,3,5,tanh,0,lhs,393,l2,0.008423116894087456,0.00029221010240878864,500,3000,503,500,6,1.0367022315661112,3.949568967024485,20486.885633175483,1554.203575574725,NaN,NaN,1741.9900650368525,12.966321611960877,245.04821821834386,NaN,NaN,404.12506013554497,63.24612656076393,13.613866203256139,70.71866363400179,474.8437237695468,32.397008982349014,57.46191701481114,2.3482857031847257,6.405605185552639,NaN,NaN,NaN,61.29981171091478,6401.588462185964,40041.62926311617
394,boehm_export_augmented,-,16,3,5,tanh,0,lhs,394,l2,0.38113608071617594,0.0007967094191885948,500,3000,521,500,24,3.6094430327415465,0.11089786688486734,3170.8989913249466,3377.1975085961353,NaN,NaN,8.224040109661122e25,1.2521671244632654e26,1.8859083333445777e26,NaN,NaN,357.76549230681735,48.251570761670195,6.015839388637708e12,82.37946606158403,440.14495836840143,52.51818919315147,49.05156171757293,8.300682865668004e12,9.188667029157354e12,NaN,NaN,NaN,100000.09999999999,99997.3958266266,14.6709038836979
395,boehm_export_augmented,-,16,3,5,tanh,0,lhs,395,l2,0.0,0.007649433332558284,500,3000,558,500,242,0.39721951882044476,0.39960741996765137,26.185671225626663,44.83157617629341,NaN,NaN,0.011812000571145214,0.013481689259289794,0.012338058786256335,NaN,NaN,82.33113537155893,3.8587132715463124,0.07809739058440644,21.515567145667163,103.84670251722609,4.712514360525521,4.018800975729914,0.08158558259989981,0.07897902931970507,NaN,NaN,NaN,4.27665142318771,6.056947163888519,4.9249368897130665
396,boehm_export_augmented,-,16,3,5,tanh,1,lhs,396,l2,0.6556214717649086,0.0003792807208652839,500,3000,187,500,35,2.6178234656651815,7.766016983985901,3076.804400241501,3207.4075390626067,NaN,NaN,1.3205159249166942e16,9.136808413793211e14,5.433795074396506e15,NaN,NaN,12157.322012148072,45.362213428316856,8.379739438760929e7,2714.2150832505417,14871.537095398611,47.759281440144925,45.81166368053462,2.377618222313609e7,5.4851281973285936e7,NaN,NaN,NaN,58971.46974338497,1.3419869829817939,67.29761138604519
397,boehm_export_augmented,-,16,3,5,tanh,0,lhs,397,l2,0.0048161220679971825,0.0001574259135122544,500,3000,512,500,12,2.9731083512306213,0.05758456786473592,3087.621076200904,3295.806094468824,NaN,NaN,4.846086875935116e15,5.531168433276759e14,7.363726828812779e16,NaN,NaN,338.7210599306809,46.74678049459378,4.767497484809676e7,79.93551674282918,418.65657667351013,50.96323781447867,47.5373662420722,1.760576261862369e7,1.853490728132409e8,NaN,NaN,NaN,25.293014158414117,97660.65150927653,1209.6183906640977
398,boehm_export_augmented,-,16,3,5,tanh,0,lhs,398,l2,0.055003042052269975,0.0007125898485644546,500,3000,515,500,14,0.49757184982299807,0.01916093428929647,146298.22757609782,3670.2277128727687,NaN,NaN,2.0280065522177858e15,9.36742566589919e14,1.785750135855952e15,NaN,NaN,363.5857074050064,113.02231604116376,2.989709813695283e7,84.31497487901213,447.90068228401856,55.58594361060822,102.25299621043462,2.4176503043240957e7,3.0624478113980036e7,NaN,NaN,NaN,52.49870240042488,99789.56008743914,100000.09999999947
399,boehm_export_augmented,-,16,3,5,tanh,0,lhs,399,l2,0.013466031823593827,0.0012474378870333206,500,3000,524,500,25,0.6545626004536946,0.15169064998626708,982.2113771725088,268.79322206404777,NaN,NaN,0.19422295903940387,0.06466306858962517,0.17168524798733606,NaN,NaN,353.73924291715537,21.648817256714292,0.3175398216526319,79.89619088386613,433.63543380102146,13.463742510065778,20.114115741717697,0.21074682032806397,0.29820994592917865,NaN,NaN,NaN,32.41536380135957,95251.794560335,100000.09999999999
400,boehm_export_augmented,-,16,3,5,tanh,0,lhs,400,l2,0.0015120708382069304,0.0013061734294554349,500,3000,510,500,28,3.5840025186538695,30.477812798817954,3408.1281872148484,3606.0761410164164,NaN,NaN,2.631211067553713e7,142637.96831153543,577650.6464190519,NaN,NaN,266.5277821982384,52.04417166681699,2671.912937892837,61.60889831104856,328.136680509287,56.0755636489171,52.800057663460755,272.3510556700134,427.2211161340186,NaN,NaN,NaN,70.22266074237244,100000.09999999999,39.48079762484198
401,boehm_export_augmented,-,16,3,5,tanh,0,lhs,401,l2,0.006343978727220061,0.0007702907305225193,500,3000,520,500,27,0.31326706806818644,0.029754531383514405,2920.31824950274,3131.61903803862,NaN,NaN,1.9213431003145625e25,4.237580467967115e24,1.3095258347982928e25,NaN,NaN,237.45839182973313,40.520485950435095,2.7141928162941436e12,53.80519541852398,291.26358724825707,44.96014161629791,41.35292138778437,1.4198400099200986e12,2.294411428220028e12,NaN,NaN,NaN,100000.09999999999,60.415724867132504,4.187335173018762
402,boehm_export_augmented,-,16,3,5,tanh,0,lhs,402,l2,0.001320284490698214,0.00045971444560163926,500,3000,521,500,22,0.4127312143643697,0.016466764609018962,2989.5016930539755,3191.014246459869,NaN,NaN,5519.86348525243,5970.764843715031,5598.9893289801375,NaN,NaN,358.4379752936486,45.537249693354966,49.72994888067644,82.66032914223891,441.0983044358875,50.10628532467533,46.393943874227524,56.39256929876308,50.923577311959974,NaN,NaN,NaN,100000.0999999855,56.04284339381494,100000.09999999999
403,boehm_export_augmented,-,16,3,5,tanh,0,lhs,403,l2,0.0030197299811155418,0.00048226691209118233,500,3000,571,500,81,3.5256097674369813,0.390007483959198,27.45659902213016,76.88980043843598,NaN,NaN,0.010493456575092184,0.019164065130206232,0.012833104463200353,NaN,NaN,78.5934515557241,4.088128308289692,0.07977154318650177,22.37657126599105,100.97002282171515,5.47181476071937,4.347569518120256,0.08669288263425856,0.08151240125824537,NaN,NaN,NaN,4.063936560022762,7.245797336914561,3.0538516695416105
404,boehm_export_augmented,-,16,3,5,tanh,1,lhs,404,l2,0.0012086481463421252,0.0012068515282035374,500,3000,524,500,29,2.953799482186635,0.11175933281580606,3397.957496154916,3592.977139323065,NaN,NaN,2.9358191012767692e16,9.622035174941816e16,3.5087002674659056e16,NaN,NaN,208.8086515279296,51.49861747685849,1.2562704433322467e8,48.09529296010327,256.9039444880329,55.188561266457356,52.19048193740827,2.4401941040900666e8,1.393220779891969e8,NaN,NaN,NaN,633.0674639110227,217.92719286214486,31.48332112792505
405,boehm_export_augmented,-,16,3,5,tanh,0,lhs,405,l2,0.09128245668267565,0.0043680122394720985,500,3000,40,500,4,0.5188679019610087,0.040190966924031575,3434.6895017762968,3284.367881332106,NaN,NaN,2.3958147818253527e18,2.3200180611091745e15,5.0899497338090504e16,NaN,NaN,48311.57493530508,50.47719087529999,1.0840646227623045e9,3678.545166558532,51990.120101863606,49.481725625277896,50.290541140920844,3.681577357239788e7,1.6154500166474566e8,NaN,NaN,NaN,2961.785150940955,3.3487203355283888,0.4695677715744437
