ude_nr,problem_name,noise_level,sparsity,hidden_layers,hidden_neurons,act_fct,nn_input_normalization,startpoint_method,startpoint_id,reg,λ_reg,lr_adam,max_epochs_adam,max_epochs_bfgs,epoch_optimum,epochs_ADAM,epochs_BFGS,runtime_ADAM_in_min,runtime_BFGS_in_min,mse_obs_train,mse_obs_val,mse_obs_test,mse_hidden_test,nmse_obs_train,nmse_obs_val,nmse_obs_trainval,nmse_obs_test,nmse_hidden_test,negLL_obs_train,negLL_obs_val,negLL_obs_trainval,negLL_obs_test,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel
834,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,834,l2,0.0,0.0009873934790639988,500,3000,532.0,500.0,33.0,0.46497151454289753,0.04014928340911865,2924.1836199219683,3139.9598246276323,NaN,NaN,3.8097980482478746e28,2.950748062616761e28,3.6166110705871123e28,NaN,NaN,242.37182125328036,56.21845721496196,298.59027846824233,NaN,78.43872351682343,99997.43548713055,5.858370902039548
835,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,835,l2,0.03692483005982828,0.0006659058749114904,500,3000,516.0,500.0,17.0,4.408234318097432,6.378072500228882,1242.1141934887646,852.4317366460849,NaN,NaN,0.1534298132765469,0.09531272296670414,0.1414624832377406,NaN,NaN,361.22329393672925,83.24656539996201,444.46985933669123,NaN,110.18531961140029,100000.09999999999,100000.09999999999
836,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,836,l2,0.006934118555215208,0.0006631816687801843,500,3000,515.0,500.0,15.0,1.2232895811398825,0.04586479663848877,3384.78982754458,3002.6102798860625,NaN,NaN,5.358806838962247,15.261563187835568,6.236329454292896,NaN,NaN,269.32168886991633,61.80662341164225,331.1283122815586,NaN,63.63939261159832,54.979106739429604,100000.09999999999
837,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,837,l2,0.09509664261095642,0.009218278255339786,500,3000,536.0,500.0,36.0,0.5245317339897155,0.019984948635101318,2730.758662367322,2921.2750186638173,NaN,NaN,226.71426185845695,486.142315566409,256.0103874295219,NaN,NaN,358.1773333269523,82.6015495806667,440.77888290761905,NaN,100000.09999999999,56.02156549547334,100000.09999999999
838,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,838,l2,0.016884650533655277,0.0035810424000769685,500,3000,551.0,500.0,51.0,2.8417399525642395,0.11588640213012695,3044.8257502136576,3262.081507396447,NaN,NaN,2.7414444897052747e44,2.962550478879933e36,8.470850064695451e37,NaN,NaN,395.1477467806955,91.18794569888087,486.3356924795763,NaN,100000.09999999999,100000.09999999999,1587.709577252811
839,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,839,l2,0.004239972212220605,0.0014507540812415285,500,3000,505.0,500.0,5.0,1.5429893493652345,0.019800881544748943,1504.182402401201,1313.8053602605605,NaN,NaN,1.5915123545339769,2.1213070859222536,1.6706583007635325,NaN,NaN,356.0515357908338,81.55033751246742,437.6018733033012,NaN,100000.09999999999,35.14246565919176,100000.09999999999
840,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,840,l2,0.031124156470547507,0.006619150234878079,500,3000,523.0,500.0,24.0,0.9062350829442342,0.03415073156356811,2201.0639018536413,2291.997994817087,NaN,NaN,24.458763645497243,20.17139255369354,23.56049306572422,NaN,NaN,343.99038012363366,79.43996360888602,423.4303437325197,NaN,99123.83478131311,99999.67249411129,12.849547466437764
841,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,841,l2,0.11689476990041203,0.0021666830659786748,500,3000,584.0,500.0,89.0,3.6778815468152364,0.11130541960398356,2997.2243324606293,3179.641360422791,NaN,NaN,1.481177675469667e15,1.9032280361096578e15,1.5485381271183228e15,NaN,NaN,164.18944278524674,37.41872992085007,201.6081727060968,NaN,74.12975262272329,57.38950036986087,15.288165925887567
842,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,842,l2,0.48390116914806,0.00013673303457710566,500,3000,521.0,500.0,21.0,3.873445467154185,0.12052950064341227,3042.9662264814833,3260.129139189299,NaN,NaN,1.648256245503479e67,2.3746364113165526e65,2.9333623767023577e66,NaN,NaN,287.14765060958774,66.05547536220962,353.2031259717974,NaN,100000.09999999999,27.991095523790857,167.77299552712515
843,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,843,l2,0.0,0.0019083540625905832,500,3000,507.0,500.0,9.0,1.9978128830591837,0.0236228346824646,3627.681969055957,3643.5469625274895,NaN,NaN,4.87771574112062e18,6.227064830709857e17,2.6264787351183667e18,NaN,NaN,271.2421575725984,62.7504574874469,333.9926150600453,NaN,74.0913538348927,57.29235826272591,100000.09999999999
844,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,844,l2,0.00996859566310931,0.0006939622352123601,500,3000,530.0,500.0,53.0,6.155513600508372,0.23727229833602906,2990.7672133454707,3191.28378672369,NaN,NaN,4.0791403010445173e30,3.9340700803374837e28,5.47177674010935e29,NaN,NaN,250.93030844490332,57.589241433173534,308.5195498780769,NaN,100000.09999908779,57.91250779988711,15.56933647388786
845,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,845,l2,0.8310841078616107,0.0009160414659931033,500,3000,861.0,500.0,391.0,2.3790852348009746,3.5359379013379413,2992.511410848562,3202.587501004843,NaN,NaN,5.055753283737186e25,5.759953016342622e27,7.302747544056636e25,NaN,NaN,163.80350708803942,37.86701892847276,201.67052601651216,NaN,74.94299418469755,58.7168754299142,15.890567387701127
846,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,846,l2,0.0,0.005344015297055033,500,3000,506.0,500.0,6.0,1.242564082145691,0.01041945219039917,3428.8442433802666,3458.337369168429,NaN,NaN,4.5727959269642665e23,7.773429147690755e23,5.0183891722229034e23,NaN,NaN,358.52137163759915,82.68608875975923,441.20746039735843,NaN,100000.09999999999,57.54907418417517,100000.09999999999
847,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,847,l2,0.006494747219139268,0.002205940495405756,500,3000,522.0,500.0,25.0,6.806719601154327,0.16247953176498414,2990.7429204594964,3192.075379520271,NaN,NaN,8.616277816146932e28,1.88957010552681e28,5.298979174024858e29,NaN,NaN,163.64693338582148,37.66455381859787,201.31148720441934,NaN,73.80808750563551,57.5972545945284,15.425981409868648
848,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,848,l2,0.08804423059663506,0.0009416625284200717,500,3000,512.0,500.0,12.0,1.1424941341082255,0.05312171777089437,3281.0161148676466,3490.5215270814506,NaN,NaN,2.3349140131929944e14,1.519397080070771e13,9.843227724121219e13,NaN,NaN,363.06427494649216,84.15695302032694,447.2212279668191,NaN,55.09144274333759,100000.09999994941,100000.09999999999
849,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,849,l2,0.8435579288335335,0.007547227883273269,500,3000,525.0,500.0,27.0,1.0490127166112264,2.6322659810384113,7404.961063985362,4597.606218474892,NaN,NaN,9.444973581999739e22,7.5358747497031484e22,6.482569181298093e22,NaN,NaN,190.35204916719323,42.94612922828594,233.29817839547917,NaN,71.20239223357383,68.99514631539553,107.81699927353273
850,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,850,l2,0.0,0.0007462498997868811,500,3000,540.0,500.0,63.0,3.5283985336621604,0.2787488659222921,133.09532982399242,163.1705095182449,NaN,NaN,0.07209945347221426,0.06677339466039717,0.07129400762560781,NaN,NaN,216.5947679714777,51.659881535189726,268.2546495066674,NaN,100000.09999999999,5.6234726162879225,11.071478880481848
851,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,851,l2,0.074788560041884,0.000974738376386535,500,3000,577.0,500.0,76.0,0.6149721344312032,28.91845874786377,1238.956371774492,840.4290426618144,NaN,NaN,0.15361364284090767,0.09502145411294502,0.14153288605493178,NaN,NaN,496.2192611384572,106.30023233501444,602.5194934734718,NaN,100000.09999999999,100000.09999999999,0.9659595462978299
852,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,852,l2,0.8190910999020433,0.0096344834877765,500,3000,525.0,500.0,25.0,0.8838850855827332,2.511399869124095,2994.3410755044274,3207.363575852044,NaN,NaN,3.702800756305203e16,2.5149194141262015e22,5.641231444015786e16,NaN,NaN,243.3190818346456,56.06373516620397,299.3828170008496,NaN,54457.39338239172,57.44581983458931,15.4784806891729
853,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,853,l2,0.02353362711135372,0.0009589411443812992,500,3000,526.0,500.0,32.0,4.1792569319407145,0.1978704810142517,1394.5731962179736,867.6490216802945,NaN,NaN,0.17503960506733757,0.11266913538825506,0.16410481166204866,NaN,NaN,223.97223116005642,50.050620534691596,274.02285169474806,NaN,35.62209278297131,3.200444006999677,100000.09999999999
854,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,854,l2,0.019498426773184505,0.0003740845026041838,500,3000,566.0,500.0,66.0,1.6062047839164735,1.4732052008310954,3775.1681678946466,3807.2101538948577,NaN,NaN,1.9186673567421203e29,9.609365117426165e25,2.0731257566198506e27,NaN,NaN,369.71031530533037,85.11226531920832,454.8225806245387,NaN,100000.09999999999,28.276643177804516,100000.09999999999
855,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,855,l2,0.018605149542459547,0.001660726049814125,500,3000,514.0,500.0,13.0,1.6221375028292337,26.278023982048033,3108.1690876709126,3333.841076650757,NaN,NaN,9.029648463283807e115,3.461468811855566e115,7.2794736919351385e115,NaN,NaN,361.7241561730616,83.68338267230494,445.4075388453665,NaN,73.66280523325595,100000.09999806342,100000.09999999999
856,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,856,l2,0.4157039119148579,0.0004614895378299139,500,3000,509.0,500.0,8.0,3.3295514663060506,10.692345531781514,1235.9778998360493,848.6513785929462,NaN,NaN,0.1533516218338404,0.09605627213122231,0.14151655627847312,NaN,NaN,314.22424084965417,69.95547703235346,384.17971788200765,NaN,22.8797517006974,100000.09999999999,3534.7536283804943
857,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,857,l2,0.0,0.004886792659389329,500,3000,522.0,500.0,26.0,0.5317046999931335,0.04794555107752482,1141.6080128084036,669.2210432068944,NaN,NaN,0.14591093368572483,0.08071146753196118,0.13268564782749784,NaN,NaN,229.21753488035193,52.368370564332324,281.5859054446843,NaN,100000.09999999999,45.531590708286615,3.7196257800175134
858,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,858,l2,0.0034743774027002055,0.005649117258470342,500,3000,591.0,500.0,99.0,0.3356459339459737,0.04884020090103149,2994.3111934308495,3180.8761187198547,NaN,NaN,3.3711971234230435e12,2.6034788968174736e12,3.196279510066047e12,NaN,NaN,164.04825824742863,37.463124726778716,201.51138297420732,NaN,68.85762537134053,57.61105537608971,14.80859548289702
859,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,859,l2,0.0202859095228883,0.00052982065765616,500,3000,517.0,500.0,19.0,2.6622536142667133,0.09287269910176595,667.4547471189534,132.767853590885,NaN,NaN,0.1325842903433436,0.03331226454430273,0.11453795231323123,NaN,NaN,356.2570917777766,77.53123897972938,433.78833075750606,NaN,100000.09999999999,12.145097801339276,100000.09999999999
860,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,860,l2,0.07846185880650997,0.001789195498478273,500,3000,580.0,500.0,78.0,0.5655041654904683,0.09269123474756877,3375.165924895117,3560.8904337551544,NaN,NaN,3.842623980805082e33,1.7254242547564302e29,4.313041304215205e30,NaN,NaN,358.8498361312578,82.74441244216993,441.59424857342776,NaN,100000.09999999999,49.489165361434246,100000.09999999999
861,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,861,l2,0.05389888116586973,0.005336955266301744,500,3000,531.0,500.0,30.0,1.1044411857922871,14.70023893515269,3047.1412238830335,3264.513251970221,NaN,NaN,8.168236316490492e67,3.629890728116146e65,6.339874024412908e66,NaN,NaN,352.8439056306939,81.51654486923682,434.36045049993066,NaN,100000.09999999999,100000.09999999999,10.842213209791144
862,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,862,l2,0.27307155668696353,0.0001791840921146595,500,3000,561.0,500.0,61.0,2.6389933506647747,0.09059111674626669,3030.249806883502,3250.162890828497,NaN,NaN,8.255795675727918e16,1.1779234283098093e17,8.778386412189491e16,NaN,NaN,166.30151162088603,38.60214428045753,204.90365590134357,NaN,74.10158348459571,57.73298077541041,18.034968052505633
863,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,863,l2,0.04870111735661739,0.0008753432193389654,500,3000,520.0,500.0,21.0,2.1638304511706035,0.3053385138511658,1180.824123439381,820.122123620348,NaN,NaN,0.15011565279330968,0.09413287727053811,0.13846137414390094,NaN,NaN,352.76340973445576,80.34205934932164,433.1054690837774,NaN,34.03197943362107,98871.89824669783,100000.09999999999
864,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,864,l2,0.6336232031215661,0.0012290282444990315,500,3000,507.0,500.0,7.0,0.49593833287556965,0.021344796816507975,1238.60102291639,853.7296199888802,NaN,NaN,0.15334879873724713,0.09599822938322149,0.14150524804971176,NaN,NaN,275.2624442304759,62.4586425936743,337.7210868241503,NaN,459.3755119324889,100000.09999999999,2.322419018912004
865,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,865,l2,0.0299394685061013,0.0007011103051805988,500,3000,577.0,500.0,79.0,3.10295596520106,0.2037714997927348,2990.783875322243,3193.8471181134105,NaN,NaN,2.4951573675916547e21,6.51002155138707e18,1.2521158909731517e20,NaN,NaN,250.97487977204787,57.62809290632414,308.60297267837205,NaN,100000.0999999318,60.1254060721454,14.841672508693296
866,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,866,l2,0.1569535685822868,0.00547774871423447,500,3000,528.0,500.0,29.0,2.401507302125295,0.17146081527074178,12004.197612484204,3935.488868808277,NaN,NaN,9.33273418709534e9,4.903423328856799e9,8.056672802355984e9,NaN,NaN,271.3645519094412,62.745443297684474,334.1099952071257,NaN,81.33865770547796,58.39078138344893,100000.09999999999
867,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,867,l2,0.0,0.004057292092595781,500,3000,512.0,500.0,24.0,1.1471591512362163,0.1843263824780782,1297.758189544237,448.12496304617486,NaN,NaN,0.27805684763843846,0.12668951033405385,0.2560316627507718,NaN,NaN,249.84853896713756,55.590341764587656,305.4388807317252,NaN,35.302170181581225,100000.09999999999,20.406815438855986
868,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,868,l2,0.002764422615774602,0.0012931836892538047,500,3000,534.0,500.0,60.0,5.540878816445669,0.2239503026008606,2990.7539266268977,3191.61288954646,NaN,NaN,1.5470066833098727e33,8.126673892611104e30,1.3305351963136353e32,NaN,NaN,163.64992051965905,37.657225299312245,201.30714581897132,NaN,73.92832671390984,56.910100454544065,15.507849268752473
869,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,869,l2,0.0,0.0026038582353248947,500,3000,507.0,500.0,9.0,1.5744161486625672,0.04681020180384318,3705.5243025300406,3737.299579001959,NaN,NaN,3.759236751008366e15,1.738275592300671e15,3.066860691153984e15,NaN,NaN,358.52443867370744,82.68526460726159,441.20970328096905,NaN,100000.09999999999,56.68063639452764,100000.09999999999
870,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,870,l2,0.00651086713778331,0.0005605773885521138,500,3000,592.0,500.0,102.0,0.6210910479227701,0.1906600038210551,360.7287452663858,301.6104657037631,NaN,NaN,2.2750048122030466,1.3195764934637984,2.0428447674213426,NaN,NaN,327.44984095919415,79.18825310117238,406.6380940603666,NaN,100000.09999999999,5.2033726288805795,100000.09561114952
871,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,871,l2,0.0017074676759810832,0.0011536108309086203,500,3000,529.0,500.0,28.0,3.76159508228302,0.12259114980697632,3340.7412372942954,3519.4756396029907,NaN,NaN,4.557776270717761e28,7.383812942980077e26,8.767922930346977e27,NaN,NaN,448.8698995709933,103.58536151954743,552.4552610905407,NaN,100000.09999999999,98972.80343987358,100000.09999999999
872,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,872,l2,0.7380394953297346,0.0011079412153564337,500,3000,506.0,500.0,13.0,0.9837161699930826,0.1941437840461731,3885.6314877396894,856.4193089381532,NaN,NaN,0.3495447823833381,0.09585241301162531,0.3102493598035262,NaN,NaN,255.44315242368884,58.64038586546465,314.0835382891535,NaN,360.91332577109165,100000.09999999999,4.525767539296811
873,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,873,l2,0.31373682344893444,0.006790731490966229,500,3000,558.0,500.0,58.0,0.6867813189824422,0.0537452499071757,2990.5062314169577,3192.130565088929,NaN,NaN,6.190770086678099e17,2.0697339376642511e18,7.018256156070538e17,NaN,NaN,255.510421778968,58.79131522267957,314.30173700164755,NaN,100000.09999999999,42.15953745214808,27.39185336437517
874,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,874,l2,0.0,0.000406149112208286,500,3000,517.0,500.0,18.0,3.6096972664197287,0.1229140837987264,2990.740423001621,3192.4223888634297,NaN,NaN,1.2122336324117539e33,2.2692974894319265e28,6.167512995187483e29,NaN,NaN,341.40939717074264,78.53522266631246,419.9446198370551,NaN,100000.09999999999,100000.09999999999,15.431498357876773
875,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,875,l2,0.017786901142200676,0.001834979541816997,500,3000,575.0,500.0,75.0,1.7881140152613322,0.09184280236562094,2990.7056766657297,3185.4112893561423,NaN,NaN,5.058447351827895e7,3.83870603449505e7,4.782357964643899e7,NaN,NaN,250.99193398970814,57.499665676731674,308.49159966643975,NaN,100000.09999999999,57.73555080103566,15.594145574471522
876,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,876,l2,0.011917289209284379,0.0002572807244916117,500,3000,519.0,500.0,19.0,0.687764831384023,0.01372230052947998,3032.7771082052536,3172.624105157575,NaN,NaN,1.2535403905423614e17,3.3255444807190428e16,8.604568352733717e16,NaN,NaN,367.7604212235427,84.86293156976282,452.62335279330557,NaN,100000.09999999999,183.90931486791376,100000.09999999999
877,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,877,l2,0.0027387893619780232,0.0032125562658132873,500,3000,503.0,500.0,3.0,7.404241367181142,0.06402250130971272,3715.6083135466542,3738.8623400972833,NaN,NaN,9.179331795547523e7,2.2869894107036048e8,1.0562937796418925e8,NaN,NaN,309.5748497442894,71.39095933085031,380.96580907513976,NaN,2315.4218209178644,57.55231493656796,100000.09999999999
878,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,878,l2,0.6098390282222312,0.0004500870291304721,500,3000,586.0,500.0,102.0,1.5507400155067443,7.7225478013356526,350671.43952855986,130261.36839672763,NaN,NaN,4.488309479911251,20.942412158292434,5.090756803504804,NaN,NaN,355.4549715791013,81.91966384428977,437.37463542339106,NaN,100000.09999998592,62.43723207747264,100000.09999999999
879,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,879,l2,0.527696111544829,0.00010013971594235448,500,3000,514.0,500.0,18.0,1.5060784657796225,0.05953723192214966,404.8387766346945,561.0691962844242,NaN,NaN,0.10122306233094983,0.13560557698953138,0.11484466852513518,NaN,NaN,233.15023203660138,67.33865974328631,300.4888917798877,NaN,100000.09999999999,11.017781447790988,18.65728513479039
880,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,880,l2,0.4624237712187154,0.0025186381147846754,500,3000,632.0,500.0,134.0,5.490295533339182,0.2879420002301534,3104.606773395578,3199.6943513514784,NaN,NaN,4.289645379695122e22,2.726165220015976e22,3.907531520689219e22,NaN,NaN,172.35660474420646,39.65416051514045,212.0107652593469,NaN,69.79736834715423,58.55336738680906,42.07220486689651
881,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,881,l2,0.0,0.0005293672548124748,500,3000,522.0,500.0,23.0,1.5289502342542012,0.061132502555847165,2945.6281274991043,3147.419069371417,NaN,NaN,3.0990429513047094e28,1.9549897868935916e28,2.806564324341146e28,NaN,NaN,249.1376538120077,56.96188549063569,306.09953930264334,NaN,88.36202409427783,100000.09999999999,9.37241946515185
882,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,882,l2,0.0042220538584746645,0.003207247107504203,500,3000,594.0,500.0,105.0,2.685543115933736,13.847378317515055,2990.7517603222495,3191.762897402592,NaN,NaN,5.7735493787551644e23,1.0534486703938524e24,6.408928267509557e23,NaN,NaN,163.64879399663093,37.66031277808532,201.30910677471624,NaN,73.74007283529419,57.04101273871089,15.484453129897048
883,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,883,l2,0.005350109993023079,0.00012778947736509388,500,3000,530.0,500.0,33.0,2.7656753500302633,10.280815001328786,2923.5524101964875,3135.620934378154,NaN,NaN,1.2397531745584322e25,3.3677673884755654e24,8.900435889539662e24,NaN,NaN,242.81900460527496,55.644773030388535,298.46377763566346,NaN,80.72920538244705,100000.09999999999,4.831209041747921
884,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,884,l2,0.022332527301754303,0.0006767220124098444,500,3000,517.0,500.0,17.0,0.5977040648460388,0.016562831401824952,4265.510109730411,4565.551478582693,NaN,NaN,1.1174521853889375e79,2.0062341584956848e77,2.318619578934345e78,NaN,NaN,358.5323227829107,82.69144741112751,441.22377019403814,NaN,100000.09999999999,59.26502015388056,100000.09999995909
885,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,885,l2,0.8216584358195735,0.00027912699502585,500,3000,546.0,500.0,50.0,2.1107511003812154,3.7080896695454917,3049.5809698509624,3264.9402425954872,NaN,NaN,9.779614097684092e14,2.9837943212063175e15,1.1565272082010722e15,NaN,NaN,419.57629210211053,96.88765192220002,516.4639440243105,NaN,77602.01505610454,100000.09999999999,5.1335964662578295
886,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,886,l2,0.0,0.00016856771145433314,500,3000,517.0,500.0,19.0,3.6117514848709105,0.06695749759674072,3863.7673169995624,3954.0250500200937,NaN,NaN,2.8082191840685473e21,2.6008814808032957e18,5.2982962744548614e19,NaN,NaN,358.52703854121523,82.68530389756486,441.2123424387802,NaN,100000.09999999999,56.372467544804806,100000.09999999999
887,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,887,l2,0.6576958609502916,0.0014189249757484697,500,3000,529.0,500.0,29.0,1.4504343152046204,0.034437282880147295,3086.2420396796997,3292.6355802351304,NaN,NaN,1.3297552925583425e14,9.79894107408767e13,1.2508981251571677e14,NaN,NaN,330.0838152012012,75.42955623997312,405.5133714411743,NaN,944.8897740498109,100000.09999999999,7.208064403882705
888,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,888,l2,0.0,0.00043732533148214503,500,3000,562.0,500.0,87.0,1.3651119311650595,0.13815434773763022,2921.4539501283944,3128.804197918373,NaN,NaN,1.9194004584623742e13,1.7911746199710207e13,1.89459662476194e13,NaN,NaN,328.0034175626238,74.56950774909902,402.57292531172277,NaN,100000.09999999999,100000.09999999999,5.532952434054604
889,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,889,l2,0.034104093172861616,0.0059249575010963534,500,3000,553.0,500.0,53.0,2.8375248670578004,0.10000503460566203,2651.1844828335024,2780.507095568989,NaN,NaN,332.10202681691317,182.47508326446945,291.3556625570831,NaN,NaN,327.5392611467915,75.40506035024431,402.94432149703573,NaN,100000.05196553026,99974.52085616536,5.780085308835693
890,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,890,l2,0.004760065581628468,0.00021455946625913267,500,3000,509.0,500.0,9.0,2.773246363798777,0.03697276512781779,3201.5167155775675,3435.4555464862833,NaN,NaN,4.742414837923663e11,1.5503972931455795e11,3.649681574526436e11,NaN,NaN,276.08836439950153,63.81731638202789,339.90568078152944,NaN,335.53338038004125,100000.09999999999,30.029495594135387
891,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,891,l2,0.32305262191891254,0.0001370462666455051,500,3000,536.0,500.0,36.0,0.35193175077438354,18.15103118022283,3409.633957630465,3615.33164217543,NaN,NaN,3.5893978061149596e16,4.726893942827058e16,3.764697941614453e16,NaN,NaN,352.9868215726518,81.43188444560481,434.41870601825667,NaN,100000.09999999999,97188.32411803093,39.64767079362605
892,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,892,l2,0.031709229572614545,0.0003116418987371135,500,3000,538.0,500.0,37.0,4.038662366072336,0.11135496695836385,3253.3545013315147,3489.989449474165,NaN,NaN,4.930888152964938e86,1.0308947086308222e79,3.0099698626075053e80,NaN,NaN,449.0041384773672,103.61633975510871,552.6204782324759,NaN,100000.09999633602,100000.09999996536,100000.09999999999
893,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,893,l2,0.3686998888463858,0.007475410941948443,500,3000,580.0,500.0,83.0,1.800373951594035,0.22038843234380087,2990.8140195598603,3194.3770338022496,NaN,NaN,5.1702750470313326e26,5.0070241181436564e26,5.127952842738124e26,NaN,NaN,163.6716164874249,37.72366106009842,201.3952775475233,NaN,74.61244694833137,58.275602964143495,15.972454865533274
894,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,894,l2,0.036382639382315105,0.0015527351443161363,500,3000,525.0,500.0,28.0,2.493849233786265,0.10739906628926595,2990.741574351238,3192.6677037108047,NaN,NaN,1.163705207134026e25,2.1017541957434358e24,7.401579471315188e24,NaN,NaN,163.65574335916222,37.69311518333892,201.34885854250115,NaN,72.11287532098946,58.34811346272681,15.557239262976974
895,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,895,l2,0.4045121859852247,0.0011046906241225154,500,3000,545.0,500.0,46.0,4.197246634960175,0.1830305298169454,2992.946896411224,3183.02916768333,NaN,NaN,3.100612118021898e21,3.311118084085335e20,1.6183222874855155e21,NaN,NaN,164.6767790235919,37.50604621551062,202.18282523910253,NaN,93.97968618959098,58.56153700961819,13.944478577934552
896,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,896,l2,0.031506619749324935,0.0004577035291383172,500,3000,545.0,500.0,45.0,1.0634623686472575,2.7547849814097085,3127.2650846549454,3345.0935767910632,NaN,NaN,3.37583930854973e7,2.856646338148474e7,3.268195636608469e7,NaN,NaN,257.737334500319,59.46361513045199,317.20094963077105,NaN,100000.09999999999,65.28453089431058,23.75507851560014
897,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,897,l2,0.0016257586060670916,0.00015573630539318238,500,3000,503.0,500.0,610.0,1.3820769667625428,0.251455283164978,1180.8745994282551,580.6834845444811,NaN,NaN,0.1627441251385557,0.07674932206837792,0.145752997497364,NaN,NaN,473.6633759123614,73.77677298824707,547.4401489006085,NaN,100000.09999999999,12.878654295534115,1.7613668056961445
898,boehm_papa_export_kinetic,-,16,3,5,tanh,0,lhs,898,l2,0.0014736172448233504,0.0010090558216646552,500,3000,527.0,500.0,27.0,2.868352516492208,0.07074780066808065,2923.902694321622,3135.811058601552,NaN,NaN,1.875423694382467e14,1.3577070599816142e14,1.7503706470343353e14,NaN,NaN,242.94961499258332,55.720872416466285,298.67048740904966,NaN,69.47247244543249,100000.09999999999,4.8974373864420455
899,boehm_papa_export_kinetic,-,16,3,5,tanh,1,lhs,899,l2,0.004983140518331256,0.0003637281701562385,500,3000,775.0,500.0,275.0,2.44230938355128,23.342909733454388,2990.7694490854724,3191.2375590126385,NaN,NaN,6.931033401524406e36,5.560550066273628e31,1.5592164198917365e33,NaN,NaN,164.14307146336435,37.632017587874614,201.77508905123898,NaN,84.15757712610029,53.43645504169969,13.677648079987293
