ude_nr,problem_name,noise_level,sparsity,hidden_layers,hidden_neurons,act_fct,nn_input_normalization,startpoint_method,startpoint_id,reg,λ_reg,lr_adam,max_epochs_adam,max_epochs_bfgs,epoch_optimum,epochs_ADAM,epochs_BFGS,runtime_ADAM_in_min,runtime_BFGS_in_min,mse_obs_train,mse_obs_val,mse_obs_test,mse_hidden_test,nmse_obs_train,nmse_obs_val,nmse_obs_trainval,nmse_obs_test,nmse_hidden_test,negLL_obs_train,negLL_obs_val,negLL_obs_trainval,negLL_obs_test,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel
21,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,21,l2,0.006354024268886603,0.00017852569886639725,500,3000,511,500,47,0.36284486850102743,0.04823038180669149,320.3017942415363,37.378089200796865,NaN,NaN,0.055619828345975245,0.006829020088544236,0.04610199462496905,NaN,NaN,111.7750820912697,20.665294885005682,132.4403769762754,NaN,27.972596559352016,8.440291550429118,2.909426648084598
22,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,22,l2,0.23918207197537347,0.00023457862225105075,500,3000,503,500,15,3.01927029689153,0.09471125205357869,3821.9528515499646,3615.8960081054206,NaN,NaN,26401.051375695486,339.83645323980755,8375.391749545917,NaN,NaN,183.37107245927254,41.158304850126214,224.52937730939874,NaN,92.95000936618375,164.4699823345799,30.120275565796423
23,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,23,l2,0.0025114049976004676,0.0005138873402617989,500,3000,564,500,109,0.7195116519927979,0.10123345057169596,103.01672341698242,15.552156431777055,NaN,NaN,0.02718600574661999,0.003414530463560333,0.02231347780385613,NaN,NaN,97.16584678122443,18.387827014691098,115.55367379591553,NaN,15.942637476081977,3.552610195162,6.508312493287324
24,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,24,l2,0.007014625738830762,0.0001432209085119489,500,3000,519,500,26,0.25209543307622273,0.0405372142791748,443.5839600523761,63.71008294979421,NaN,NaN,0.11692032423103213,0.025082450302631818,0.10091289434278407,NaN,NaN,125.2978277604666,25.333341042476867,150.63116880294348,NaN,28.40161084423007,21.02100897302177,4.811427594611215
25,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,25,l2,0.010532533697749322,0.0017271130614026468,500,3000,504,500,4,3.0634863336881,0.1980472683906555,3025.5964176638754,3240.774433762326,NaN,NaN,9.228663518338219e12,2.9525301327175474e8,7.148009985509182e9,NaN,NaN,230.93225214151687,53.29708065899361,284.22933280051046,NaN,2452.5243898937565,649.4415901499024,24.188939804793165
26,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,26,l2,0.14042076143725565,0.00034689219427505824,500,3000,516,500,26,1.2784898161888123,0.08826571702957153,465.95104295757005,1292.7968759271246,NaN,NaN,0.09623141450358433,0.16969866842004813,0.11908410080766184,NaN,NaN,139.99162099154705,36.22441357165454,176.2160345632016,NaN,54.72859843190963,47.87757363372031,7.314078582456781
27,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,27,l2,0.10974017115804723,0.0012265972074727023,500,3000,529,500,31,0.25436750253041585,0.02865047057469686,760.7981540246477,135.6074351349913,NaN,NaN,0.12968548389593942,0.027792534044652775,0.11166301233381398,NaN,NaN,136.36216301643478,28.238013961576204,164.600176978011,NaN,35.162519025393394,38.10647048595667,7.1321708821024234
28,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,28,l2,0.006745197571119784,0.0036513054807644275,500,3000,507,500,6,3.701144103209178,31.119786286354064,3041.483928688627,3261.359535656583,NaN,NaN,4.086572047928589e8,2.8911748924632573e8,3.810625762759754e8,NaN,NaN,232.24474846929655,53.651392136257805,285.89614060555436,NaN,153.19459927651022,5977.589418006812,51.90094112099863
29,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,29,l2,0.0,0.0035729151653262747,500,3000,500,500,2,0.8020869493484497,0.008344916502634685,3042.960234989074,3260.1371910192406,NaN,NaN,2.975620248745154e11,2.861964546512681e11,2.9542931494291974e11,NaN,NaN,168.6156181898703,39.05807281624857,207.67369100611887,NaN,88.08386815615597,62.083560364687656,15.013679779985958
30,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,30,l2,0.5785771742540701,0.003786463725389854,500,3000,540,500,94,0.7865898013114929,0.11329920291900634,37.77462061219978,19.00505872981154,NaN,NaN,0.02079178155784668,0.007924698168398804,0.018037414583208993,NaN,NaN,86.26351460853095,16.88822077602026,103.15173538455122,NaN,3.3034746472328558,8.22170570806407,6.379080727576578
31,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,31,l2,0.0,0.00022817279266127517,500,3000,518,500,41,3.7578990340232847,0.1368304173151652,219.00745063199932,28.329162254051532,NaN,NaN,0.04283142722809742,0.0056099499789934015,0.035346789399317714,NaN,NaN,108.46641603212613,20.532785175163657,128.9992012072898,NaN,23.878018026813457,5.303881487140306,5.240638364619614
32,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,32,l2,0.17195263914732806,0.005678651021911266,500,3000,500,500,1,5.479993832111359,0.22224605083465576,3043.2181637976605,3260.2426714749854,NaN,NaN,2.2508463502138676e16,3.8020891180126776e16,2.4574663244148604e16,NaN,NaN,167.00882899560062,38.7184669333508,205.72729592895143,NaN,73.91884752100451,57.79229520420155,21.358560537919907
33,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,33,l2,0.0,0.00026193229797877993,500,3000,556,500,127,0.701164718468984,0.2938266317049662,29.709910051609942,28.864377127629634,NaN,NaN,0.0154133019188945,0.010589704558531584,0.014438274376010215,NaN,NaN,81.33350721048252,17.871766660330472,99.205273870813,NaN,3.0784266550081445,7.218688480454914,5.263687705554285
34,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,34,l2,0.009853439026544019,0.00019391505287813616,500,3000,500,500,2,3.1831443508466086,0.05164346694946289,3106.057161351197,3319.6813051484087,NaN,NaN,38779.224060506014,35133.435429024306,38054.23100316231,NaN,NaN,234.51381343410242,54.08561648290163,288.59942991700404,NaN,457.75116904376006,64.12089607822551,1540.3214415227167
35,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,35,l2,0.47093676937583395,0.004389758662877707,500,3000,531,500,86,2.784940719604492,0.4875596324602763,1517.6983781061654,1105.2002402036885,NaN,NaN,2.689995278010975,2.05957476378388,2.5682433877846225,NaN,NaN,156.53071104902583,34.836343928943165,191.36705497796896,NaN,47.68260708074315,40.83861632201035,18.808445300729378
36,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,36,l2,0.014216076059707521,0.00023909426023386755,500,3000,527,500,105,1.4169167836507162,0.20090104738871256,316.9964438973403,29.08315559046612,NaN,NaN,0.06013915063419789,0.00654695383445042,0.0498263283474241,NaN,NaN,112.553369823753,22.588641262243485,135.14201108599647,NaN,30.61148960447632,11.161439108593973,3.67070887575586
37,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,37,l2,0.0054549440923070125,0.00012262599663742166,500,3000,508,500,10,3.0204193671544393,0.06594676574071248,3022.040175305668,3236.0658315290025,NaN,NaN,116181.07078095507,111402.06477450312,115265.93513518694,NaN,NaN,179.56654908756516,41.858791749699066,221.42534083726423,NaN,55.29218595275418,109.20734159421959,10.72760153539274
38,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,38,l2,0.0,0.0003392915453530534,500,3000,523,500,37,0.8464960018793742,0.07244908412297567,280.83310282541083,31.732376563840674,NaN,NaN,0.05080053763548757,0.007022189675298194,0.04240868320726574,NaN,NaN,108.42177257524926,21.77572739663929,130.19749997188853,NaN,25.213203123288753,9.211222042825879,4.132083590647049
39,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,39,l2,0.003214776449190233,0.00018353961264072432,500,3000,523,500,88,0.5517081181208293,0.05421886841456095,163.60465289755024,37.7603244700969,NaN,NaN,0.03758712678588191,0.009985213153527076,0.03181118599869933,NaN,NaN,105.26189880437575,22.667404549077336,127.9293033534531,NaN,20.310254910465957,5.4182865993424345,6.626688457621297
40,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,40,l2,0.009913374599329653,0.00011795853398801475,500,3000,523,500,120,2.607592399915059,0.3667003830273946,304.65629378224816,415.1027205102642,NaN,NaN,1.1916278683169883,0.8997916667117636,1.127714023254294,NaN,NaN,120.61389951176776,32.137298831294885,152.75119834306264,NaN,7.823550526639256,12.460989112388154,32.78841551786768
41,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,41,l2,0.05267708556934042,0.006841229184887857,500,3000,500,500,1,2.534136668841044,0.058776116371154784,3352.4876309657348,3415.1075253658464,NaN,NaN,2.887853248504631e9,7.723579962421639e9,3.35146505627087e9,NaN,NaN,176.31825541478918,39.89045029679068,216.20870571157985,NaN,73.70275509672885,57.62553301082407,26.802310370647138
42,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,42,l2,0.6538876126527429,0.006259356468114116,500,3000,504,500,20,2.607557968298594,0.1288868029912313,346.40034569924524,41.16683762065045,NaN,NaN,0.07504073655045862,0.010040363194899801,0.06285573561869158,NaN,NaN,118.95449379881694,22.35524088157937,141.3097346803963,NaN,23.29304907363121,10.44049836446276,4.895010006388231
43,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,43,l2,0.04178566434558613,0.0037662192352239127,500,3000,31,500,0,3.416658182938894,0.30321446657180784,3038.789652880609,3255.814220785052,NaN,NaN,1.0868110252106395e6,3.3022033240740993e6,1.2824723129095146e6,NaN,NaN,231.87497305248482,53.92419390517425,285.79916695765905,NaN,59.802676986352,4351.988433822454,9.080807387422997
44,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,44,l2,0.07517223151046878,0.005572908637991192,500,3000,504,500,5,1.336704182624817,0.01224750280380249,116.00301195989985,73.81565201067559,NaN,NaN,0.08594011189522008,0.03999043596503696,0.07586674632592925,NaN,NaN,123.95793869714797,28.122383730939895,152.08032242808787,NaN,6.254888563605986,15.507578207968516,62.53420019359522
45,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,45,l2,0.004094854633470256,0.001966482961349041,500,3000,506,500,29,0.9211619853973388,0.04814593394597371,277.7453891564184,304.29022284133,NaN,NaN,0.0671899331616906,0.06355093492401982,0.06663382437433463,NaN,NaN,124.55185204295478,28.972245827116808,153.52409787007159,NaN,16.64114956251555,16.406523621627567,7.441958479642035
46,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,46,l2,0.0,0.00025099916578771625,500,3000,511,500,72,3.0711764812469484,0.19040923118591307,259.46337707643437,41.94863805399066,NaN,NaN,0.048129585410966236,0.007604614051492754,0.040030919863907534,NaN,NaN,120.38826317970369,20.451739951756363,140.84000313146004,NaN,33.564538021747495,7.814793045146783,2.435708685234466
47,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,47,l2,0.01975191096633794,0.0007826229070514844,500,3000,512,500,59,0.8036582310994466,0.08340723117192586,321.1271600247932,29.00749471229263,NaN,NaN,0.05835982300786974,0.005620720879465841,0.048201502262033714,NaN,NaN,112.00595142899378,21.866155693372363,133.87210712236617,NaN,31.498579252713036,9.143528985192859,3.8977289788786456
48,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,48,l2,0.10258312782097503,0.0002741198470462935,500,3000,623,500,160,0.23229598601659138,1.6292210340499877,26.246515068674135,13.381748069437862,NaN,NaN,0.013745804657518658,0.005297952562169551,0.011981182935562535,NaN,NaN,79.29398340614308,15.437994757248097,94.73197816339118,NaN,2.821265065926774,6.610478418871965,5.353457191786577
49,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,49,l2,0.1663887929357944,0.0026535355825348717,500,3000,509,500,85,2.368240300814311,0.10086331764856975,214.28438065949967,31.169334003126867,NaN,NaN,0.046294856529226346,0.0059110770486672905,0.03824035567403796,NaN,NaN,111.7624210479963,21.502101556515903,133.2645226045122,NaN,26.026603467403785,6.3029566914857575,6.759840437158555
50,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,50,l2,0.0,0.0006380574969168903,500,3000,520,500,74,0.9744991660118103,0.0948443333307902,322.6276074760172,29.180924091508082,NaN,NaN,0.061652716068208574,0.006436930748713536,0.05108999218858341,NaN,NaN,113.60167711352598,22.283197088722524,135.8848742022485,NaN,28.66541235489079,9.703998717107083,4.50611482855492
51,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,51,l2,0.005318388999626551,0.0014022207496307685,500,3000,504,500,2,1.5791845520337422,0.016166714827219646,3034.629191549887,3237.4384263245765,NaN,NaN,25485.30482540669,9519.772695335945,20327.691554058056,NaN,NaN,219.4625113269643,50.698497975472435,270.16100930243675,NaN,149.45283123096524,3457.6320880277494,20.163494678152972
52,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,52,l2,0.0015343693325388017,0.0013668556495378592,500,3000,515,500,23,3.6163729310035704,0.13475066820780437,425.31135631126324,429.20510901567917,NaN,NaN,0.5615334824654573,0.47540918420715017,0.5434428356862303,NaN,NaN,132.48989005855896,29.907296540304554,162.39718659886353,NaN,12.289398309061253,27.722787588070783,14.929872236109578
53,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,53,l2,0.3660229904042902,0.00029801082155297233,500,3000,547,500,51,0.7698705871899922,0.06386718352635702,3205.6197071788197,3430.601397754904,NaN,NaN,9.214597558565986e7,5.990323921307949e6,3.879400436385017e7,NaN,NaN,172.19789496656023,39.96128642957463,212.15918139613484,NaN,74.1390331026559,57.90650801727351,29.90131074820649
54,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,54,l2,0.8848818682460888,0.005762957708006608,500,3000,513,500,24,1.7125739018122355,0.3134233832359314,269.6730281111777,119.24473391637723,NaN,NaN,0.09998016851292754,0.026988938221712003,0.08398905942725486,NaN,NaN,126.89435171533407,28.12019279339335,155.0145445087274,NaN,14.197822312240854,30.811566296040574,17.755385365997714
55,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,55,l2,0.0037422132490866605,0.00013379344872348862,500,3000,535,500,51,3.837240199247996,0.3251059850056966,33.60498867758421,23.074975353571,NaN,NaN,0.01706518377366544,0.008788371823010104,0.015336467924154537,NaN,NaN,84.05735140453093,17.11454983856867,101.17190124309961,NaN,3.3299354291777,7.535993629565244,5.398995436165341
56,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,56,l2,0.1421190687388455,0.005562210836664824,500,3000,529,500,29,1.2019745508829753,0.11876283486684164,3036.5189460625,3259.935383976938,NaN,NaN,625602.2607633958,4.201635472063987e6,797117.4182821485,NaN,NaN,166.8298365216626,38.739682753172495,205.56951927483513,NaN,72.93658576427954,58.866781071174756,23.11086496192866
57,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,57,l2,0.0,0.0038694198689443625,500,3000,572,500,93,0.4712062478065491,0.12990181843439738,847.8011079013345,279.3902395527385,NaN,NaN,0.14435908091830169,0.06213601627301481,0.1297813126963378,NaN,NaN,141.43009333690483,30.497004856445816,171.92709819335067,NaN,29.806689850369175,50.028174498166386,10.721447843939455
58,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,58,l2,0.3492209414911084,0.00016352260769185185,500,3000,509,500,30,2.6994004329045613,0.09445523420969645,256.1764201474225,867.5709297177823,NaN,NaN,0.1430746595104747,0.2252401181177065,0.17189736000880332,NaN,NaN,132.59782408993806,32.88173253180882,165.4795566217469,NaN,19.884013607395886,51.6727126845999,15.005947757776038
59,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,59,l2,0.07950119751754849,0.00038503065546408494,500,3000,506,500,5,0.9806315342585246,0.048330636819203694,3038.931738701988,3261.494636129179,NaN,NaN,392733.46290134673,1.9736844264103738e6,488456.9577684607,NaN,NaN,224.73603261829717,52.52105882371636,277.2570914420135,NaN,46.107746945676205,6094.597833190475,17.013554499113475
60,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,60,l2,0.16844623148393328,0.003533352808167965,500,3000,503,500,3,1.0318460504213969,0.01247870127360026,3041.5162701954096,3259.491735645886,NaN,NaN,1.8265880015238906e14,1.7258467512560588e14,1.807241218830786e14,NaN,NaN,178.41380085765547,41.38028100504833,219.7940818627038,NaN,75.46096144752983,187.9472151316395,31.22317254927669
61,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,61,l2,0.014800583559796854,0.0018676923588757022,500,3000,528,500,103,2.9613105336825054,12.691381049156188,2959.635849952944,3231.01280523523,NaN,NaN,85772.88754738073,6393.874144647935,38011.36652915835,NaN,NaN,155.2936927616983,36.257564892093974,191.55125765379233,NaN,71.20995067004205,65.62008570231184,9.621012618553374
62,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,1,lhs,62,l2,0.10413590626523404,0.004487253915015628,500,3000,56,500,2,1.8339054663976033,0.0462134838104248,989311.5902514774,20694.770228668836,NaN,NaN,105.61027465669791,0.8493153039096452,26.33068136745544,NaN,NaN,1805.3330104112374,58.204229408536946,1863.5372398197744,NaN,317.2891072940251,7481.102113431897,105.80372079558367
63,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,63,l2,0.0016674781863871607,0.0006342914448081597,500,3000,510,500,30,0.2708115855852763,0.02516548236211141,274.7231510390852,28.36717958859202,NaN,NaN,0.04953782860339688,0.005365343335801304,0.040877007623894505,NaN,NaN,110.19220103796785,21.542337900495824,131.7345389384637,NaN,30.88101273751077,9.847487619978008,3.173765619131572
64,boehm_papb_differential_BaF3_Epo,-,16,3,5,tanh,0,lhs,64,l2,0.8615866265252643,0.0024147619696751775,500,3000,522,500,24,2.52608745098114,0.10158098538716634,423.2023628564717,40.890443034903925,NaN,NaN,0.07549187266251577,0.008296875366766541,0.06318205733352918,NaN,NaN,120.37230416489865,25.821122930070185,146.19342709496883,NaN,33.349428930842805,31.72055324017197,4.127113474599184
